repository,repo,release_id,name,tag_name,published_at
langchain-ai/langchain,langchain-ai/langchain,155967541,langchain-groq==0.1.4,langchain-groq==0.1.4,2024-05-15 21:33:29+00:00
langchain-ai/langchain,langchain-ai/langchain,155964362,langchain-chroma==0.1.1,langchain-chroma==0.1.1,2024-05-15 21:07:12+00:00
langchain-ai/langchain,langchain-ai/langchain,155967448,langchain-azure-dynamic-sessions==0.1.0,langchain-azure-dynamic-sessions==0.1.0,2024-05-15 21:32:25+00:00
langchain-ai/langchain,langchain-ai/langchain,155967705,langchain-anthropic==0.1.12,langchain-anthropic==0.1.12,2024-05-15 21:34:59+00:00
langchain-ai/langchain,langchain-ai/langchain,155967501,langchain-ai21==0.1.5,langchain-ai21==0.1.5,2024-05-15 21:33:05+00:00
langchain-ai/langchain,langchain-ai/langchain,155603023,langchain-qdrant==0.0.1,langchain-qdrant==0.0.1,2024-05-14 01:24:47+00:00
langchain-ai/langchain,langchain-ai/langchain,155756342,langchain-mongodb==0.1.4,langchain-mongodb==0.1.4,2024-05-14 19:01:00+00:00
langchain-ai/langchain,langchain-ai/langchain,155612920,langchain-core==0.2.0rc1,langchain-core==0.2.0rc1,2024-05-14 03:36:21+00:00
langchain-ai/langchain,langchain-ai/langchain,155586607,langchain-huggingface==0.0.1,langchain-huggingface==0.0.1,2024-05-13 22:09:40+00:00
langchain-ai/langchain,langchain-ai/langchain,155341609,langchain-prompty==0.0.1,langchain-prompty==0.0.1,2024-05-11 04:08:35+00:00
langchain-ai/langchain,langchain-ai/langchain,155325454,langchain==0.1.20,langchain==0.1.20,2024-05-10 22:00:10+00:00
langchain-ai/langchain,langchain-ai/langchain,155014851,langchain==0.2.0rc2,langchain==0.2.0rc2,2024-05-09 20:51:46+00:00
langchain-ai/langchain,langchain-ai/langchain,155027073,langchain-community==0.2.0rc1,langchain-community==0.2.0rc1,2024-05-09 22:20:34+00:00
langchain-ai/langchain,langchain-ai/langchain,155029100,langchain-cli==0.0.22,langchain-cli==0.0.22,2024-05-09 22:40:41+00:00
langchain-ai/langchain,langchain-ai/langchain,155022325,langchain-azure-dynamic-sessions==0.1.0rc0,langchain-azure-dynamic-sessions==0.1.0rc0,2024-05-09 21:44:24+00:00
langchain-ai/langchain,langchain-ai/langchain,154859098,langchain==0.1.19,langchain==0.1.19,2024-05-08 23:04:55+00:00
langchain-ai/langchain,langchain-ai/langchain,154854621,langchain-upstage==0.1.4,langchain-upstage==0.1.4,2024-05-08 22:10:20+00:00
langchain-ai/langchain,langchain-ai/langchain,154842152,langchain-robocorp==0.0.6,langchain-robocorp==0.0.6,2024-05-08 20:20:49+00:00
langchain-ai/langchain,langchain-ai/langchain,154854599,langchain-ibm==0.1.6,langchain-ibm==0.1.6,2024-05-08 22:10:05+00:00
langchain-ai/langchain,langchain-ai/langchain,154700175,langchain-experimental==0.0.58,langchain-experimental==0.0.58,2024-05-08 04:43:35+00:00
langchain-ai/langchain,langchain-ai/langchain,154857772,langchain-community==0.0.38,langchain-community==0.0.38,2024-05-08 22:44:47+00:00
langchain-ai/langchain,langchain-ai/langchain,154496815,langchain-together==0.1.1,langchain-together==0.1.1,2024-05-07 01:30:06+00:00
langchain-ai/langchain,langchain-ai/langchain,154442455,langchain-ibm==0.1.5,langchain-ibm==0.1.5,2024-05-06 17:02:57+00:00
langchain-ai/langchain,langchain-ai/langchain,154485141,langchain-core==0.1.52,langchain-core==0.1.52,2024-05-06 22:24:52+00:00
langchain-ai/langchain,langchain-ai/langchain,154448049,langchain-core==0.1.51,langchain-core==0.1.51,2024-05-06 17:46:17+00:00
langchain-ai/langchain,langchain-ai/langchain,154462799,langchain-community==0.0.37,langchain-community==0.0.37,2024-05-06 19:26:00+00:00
langchain-ai/langchain,langchain-ai/langchain,154700413,langchain==0.2.0rc1,langchain==0.2.0rc1,2024-05-08 04:47:33+00:00
langchain-ai/langchain,langchain-ai/langchain,153930932,langchain-openai==0.1.6,langchain-openai==0.1.6,2024-05-03 04:25:25+00:00
langchain-ai/langchain,langchain-ai/langchain,153877476,langchain-mistralai==0.1.6,langchain-mistralai==0.1.6,2024-05-02 18:17:33+00:00
langchain-ai/langchain,langchain-ai/langchain,153911621,langchain-core==0.1.50,langchain-core==0.1.50,2024-05-02 22:50:52+00:00
langchain-ai/langchain,langchain-ai/langchain,153733567,langchain-openai==0.1.5,langchain-openai==0.1.5,2024-05-01 22:08:37+00:00
langchain-ai/langchain,langchain-ai/langchain,153720921,langchain-ai21==0.1.4,langchain-ai21==0.1.4,2024-05-01 20:16:08+00:00
langchain-ai/langchain,langchain-ai/langchain,153593397,langchain==0.1.17,langchain==0.1.17,2024-04-30 22:00:16+00:00
langchain-ai/langchain,langchain-ai/langchain,153577493,langchain-core==0.1.48,langchain-core==0.1.48,2024-04-30 20:01:42+00:00
langchain-ai/langchain,langchain-ai/langchain,153543506,langchain-core==0.1.47,langchain-core==0.1.47,2024-04-30 16:28:23+00:00
langchain-ai/langchain,langchain-ai/langchain,153581092,langchain-community==0.0.36,langchain-community==0.0.36,2024-04-30 20:29:23+00:00
langchain-ai/langchain,langchain-ai/langchain,153558035,langchain-community==0.0.35,langchain-community==0.0.35,2024-04-30 18:02:39+00:00
langchain-ai/langchain,langchain-ai/langchain,153048617,v0.1.17rc1,v0.1.17rc1,2024-04-26 19:47:02+00:00
langchain-ai/langchain,langchain-ai/langchain,150791947,v0.1.16,v0.1.16,2024-04-11 16:33:19+00:00
langchain-ai/langchain,langchain-ai/langchain,150478183,v0.1.15,v0.1.15,2024-04-09 21:55:17+00:00
langchain-ai/langchain,langchain-ai/langchain,149180705,v0.1.14,v0.1.14,2024-04-01 04:48:35+00:00
langchain-ai/langchain,langchain-ai/langchain,147555636,v0.1.13,v0.1.13,2024-03-20 18:34:02+00:00
langchain-ai/langchain,langchain-ai/langchain,146168095,v0.1.12,v0.1.12,2024-03-13 00:27:59+00:00
langchain-ai/langchain,langchain-ai/langchain,144810973,v0.1.11,v0.1.11,2024-03-05 08:05:54+00:00
langchain-ai/langchain,langchain-ai/langchain,144478008,v0.1.10,v0.1.10,2024-03-02 01:53:59+00:00
langchain-ai/langchain,langchain-ai/langchain,143299058,v0.1.9,v0.1.9,2024-02-23 05:49:52+00:00
langchain-ai/langchain,langchain-ai/langchain,142656017,v0.1.8,v0.1.8,2024-02-19 21:02:56+00:00
langchain-ai/langchain,langchain-ai/langchain,141881123,v0.1.7,v0.1.7,2024-02-13 21:18:18+00:00
langchain-ai/langchain,langchain-ai/langchain,140721470,v0.1.6,v0.1.6,2024-02-09 01:10:46+00:00
langchain-ai/langchain,langchain-ai/langchain,139537908,v0.1.5,v0.1.5,2024-02-01 16:21:09+00:00
langchain-ai/langchain,langchain-ai/langchain,138593143,v0.1.4,v0.1.4,2024-01-25 22:51:26+00:00
langchain-ai/langchain,langchain-ai/langchain,138223412,v0.1.3,v0.1.3,2024-01-23 19:56:10+00:00
langchain-ai/langchain,langchain-ai/langchain,138022703,v0.1.2,v0.1.2,2024-01-22 17:36:31+00:00
langchain-ai/langchain,langchain-ai/langchain,137277498,v0.1.1,v0.1.1,2024-01-16 18:43:32+00:00
langchain-ai/langchain,langchain-ai/langchain,136040578,v0.1.0,v0.1.0,2024-01-06 01:18:46+00:00
langchain-ai/langchain,langchain-ai/langchain,135722147,v0.0.354,v0.0.354,2024-01-03 18:37:46+00:00
langchain-ai/langchain,langchain-ai/langchain,135374253,v0.0.353,v0.0.353,2023-12-29 17:10:36+00:00
langchain-ai/langchain,langchain-ai/langchain,134645994,v0.0.352,v0.0.352,2023-12-20 15:31:52+00:00
langchain-ai/langchain,langchain-ai/langchain,134388182,v0.0.351,v0.0.351,2023-12-18 21:46:28+00:00
langchain-ai/langchain,langchain-ai/langchain,133625085,v0.0.350,v0.0.350,2023-12-12 18:13:55+00:00
langchain-ai/langchain,langchain-ai/langchain,133492598,v0.0.349,v0.0.349,2023-12-11 23:34:38+00:00
langchain-ai/langchain,langchain-ai/langchain,133250614,v0.0.349-rc.2,v0.0.349-rc.2,2023-12-09 02:37:08+00:00
langchain-ai/langchain,langchain-ai/langchain,133237706,v0.0.349-rc.1,v0.0.349-rc.1,2023-12-08 22:38:04+00:00
langchain-ai/langchain,langchain-ai/langchain,133106175,v0.0.348,v0.0.348,2023-12-07 22:56:29+00:00
langchain-ai/langchain,langchain-ai/langchain,132942691,v0.0.347,v0.0.347,2023-12-07 00:24:20+00:00
langchain-ai/langchain,langchain-ai/langchain,132735351,v0.0.346,v0.0.346,2023-12-05 19:42:20+00:00
langchain-ai/langchain,langchain-ai/langchain,132395011,v0.0.345,v0.0.345,2023-12-02 23:57:08+00:00
langchain-ai/langchain,langchain-ai/langchain,132206929,v0.0.344,v0.0.344,2023-12-01 00:00:45+00:00
langchain-ai/langchain,langchain-ai/langchain,131969451,v0.0.343,v0.0.343,2023-11-29 18:45:22+00:00
langchain-ai/langchain,langchain-ai/langchain,131826160,v0.0.342,v0.0.342,2023-11-28 22:38:36+00:00
langchain-ai/langchain,langchain-ai/langchain,131603806,v0.0.341,v0.0.341,2023-11-27 18:08:18+00:00
langchain-ai/langchain,langchain-ai/langchain,131441132,v0.0.339rc3,v0.0.339rc3,2023-11-25 18:41:04+00:00
langchain-ai/langchain,langchain-ai/langchain,131158812,v0.0.340,v0.0.340,2023-11-23 01:18:09+00:00
langchain-ai/langchain,langchain-ai/langchain,131289061,v0.0.339rc2,v0.0.339rc2,2023-11-23 20:53:33+00:00
langchain-ai/langchain,langchain-ai/langchain,131073864,v0.0.339rc1,v0.0.339rc1,2023-11-22 22:34:30+00:00
langchain-ai/langchain,langchain-ai/langchain,130838429,v0.0.339rc0,v0.0.339rc0,2023-11-21 23:54:04+00:00
langchain-ai/langchain,langchain-ai/langchain,130468432,v0.0.339,v0.0.339,2023-11-20 17:59:53+00:00
langchain-ai/langchain,langchain-ai/langchain,130161552,v0.0.338,v0.0.338,2023-11-18 23:15:20+00:00
langchain-ai/langchain,langchain-ai/langchain,130025440,v0.0.337,v0.0.337,2023-11-17 20:56:34+00:00
langchain-ai/langchain,langchain-ai/langchain,129633842,v0.0.336,v0.0.336,2023-11-15 22:28:28+00:00
langchain-ai/langchain,langchain-ai/langchain,129063675,v0.0.335,v0.0.335,2023-11-12 19:36:27+00:00
langchain-ai/langchain,langchain-ai/langchain,128949004,v0.0.334,v0.0.334,2023-11-10 17:47:35+00:00
langchain-ai/langchain,langchain-ai/langchain,128742036,v0.0.333,v0.0.333,2023-11-09 15:37:01+00:00
langchain-ai/langchain,langchain-ai/langchain,128616201,v0.0.332,v0.0.332,2023-11-08 21:27:12+00:00
langchain-ai/langchain,langchain-ai/langchain,128613016,v0.0.331rc3,v0.0.331rc3,2023-11-08 21:03:48+00:00
langchain-ai/langchain,langchain-ai/langchain,128367649,v0.0.331rc2,v0.0.331rc2,2023-11-07 16:56:44+00:00
langchain-ai/langchain,langchain-ai/langchain,128234324,v0.0.331rc1,v0.0.331rc1,2023-11-06 23:39:54+00:00
langchain-ai/langchain,langchain-ai/langchain,128233272,v0.0.331rc0,v0.0.331rc0,2023-11-06 23:22:54+00:00
langchain-ai/langchain,langchain-ai/langchain,128140868,v0.0.331,v0.0.331,2023-11-06 14:01:53+00:00
langchain-ai/langchain,langchain-ai/langchain,127946082,v0.0.330,v0.0.330,2023-11-03 21:48:54+00:00
langchain-ai/langchain,langchain-ai/langchain,127690439,v0.0.329,v0.0.329,2023-11-02 13:07:55+00:00
langchain-ai/langchain,langchain-ai/langchain,127318833,v0.0.327,v0.0.327,2023-10-31 09:22:05+00:00
langchain-ai/langchain,langchain-ai/langchain,127225801,v0.0.326,v0.0.326,2023-10-30 17:12:29+00:00
langchain-ai/langchain,langchain-ai/langchain,126999756,v0.0.325,v0.0.325,2023-10-27 18:50:17+00:00
langchain-ai/langchain,langchain-ai/langchain,126817106,v0.0.324,v0.0.324,2023-10-26 17:11:59+00:00
langchain-ai/langchain,langchain-ai/langchain,126636782,v0.0.323,v0.0.323,2023-10-25 16:07:19+00:00
langchain-ai/langchain,langchain-ai/langchain,126495619,v0.0.322,v0.0.322,2023-10-24 20:53:33+00:00
langchain-ai/langchain,langchain-ai/langchain,126304639,v0.0.321,v0.0.321,2023-10-23 18:24:39+00:00
langchain-ai/langchain,langchain-ai/langchain,126119317,v0.0.320,v0.0.320,2023-10-21 15:54:05+00:00
langchain-ai/langchain,langchain-ai/langchain,125857804,v0.0.319,v0.0.319,2023-10-19 18:46:27+00:00
langchain-ai/langchain,langchain-ai/langchain,125839331,v0.0.318,v0.0.318,2023-10-19 16:34:39+00:00
langchain-ai/langchain,langchain-ai/langchain,125649925,v0.0.317,v0.0.317,2023-10-18 16:26:30+00:00
langchain-ai/langchain,langchain-ai/langchain,125464795,v0.0.316,v0.0.316,2023-10-17 16:49:03+00:00
langchain-ai/langchain,langchain-ai/langchain,125180270,v0.0.315,v0.0.315,2023-10-16 07:51:57+00:00
langchain-ai/langchain,langchain-ai/langchain,125036341,v0.0.314,v0.0.314,2023-10-13 18:12:42+00:00
langchain-ai/langchain,langchain-ai/langchain,124860134,v0.0.313,v0.0.313,2023-10-12 16:50:04+00:00
langchain-ai/langchain,langchain-ai/langchain,124494379,v0.0.312,v0.0.312,2023-10-10 19:35:54+00:00
langchain-ai/langchain,langchain-ai/langchain,124283463,v0.0.311,v0.0.311,2023-10-09 15:17:55+00:00
langchain-ai/langchain,langchain-ai/langchain,124081692,v0.0.310,v0.0.310,2023-10-06 16:50:26+00:00
langchain-ai/langchain,langchain-ai/langchain,123901946,v0.0.309,v0.0.309,2023-10-05 16:44:47+00:00
langchain-ai/langchain,langchain-ai/langchain,123717916,v0.0.308,v0.0.308,2023-10-04 16:11:18+00:00
langchain-ai/langchain,langchain-ai/langchain,123694894,v0.0.307,v0.0.307,2023-10-04 14:04:42+00:00
langchain-ai/langchain,langchain-ai/langchain,123343228,v0.0.306,v0.0.306,2023-10-02 14:25:58+00:00
langchain-ai/langchain,langchain-ai/langchain,123146614,v0.0.305,v0.0.305,2023-09-29 15:56:11+00:00
langchain-ai/langchain,langchain-ai/langchain,122874478,v0.0.304,v0.0.304,2023-09-28 02:24:55+00:00
langchain-ai/langchain,langchain-ai/langchain,122806518,v0.0.303,v0.0.303,2023-09-27 15:31:34+00:00
langchain-ai/langchain,langchain-ai/langchain,122635244,v0.0.302,v0.0.302,2023-09-26 15:13:58+00:00
langchain-ai/langchain,langchain-ai/langchain,122474040,v0.0.301,v0.0.301,2023-09-25 15:51:59+00:00
langchain-ai/langchain,langchain-ai/langchain,122252210,v0.0.300,v0.0.300,2023-09-22 17:02:41+00:00
langchain-ai/langchain,langchain-ai/langchain,122139031,v0.0.299,v0.0.299,2023-09-22 01:50:53+00:00
langchain-ai/langchain,langchain-ai/langchain,122072673,v0.0.298,v0.0.298,2023-09-21 15:27:19+00:00
langchain-ai/langchain,langchain-ai/langchain,121947427,v0.0.297,v0.0.297,2023-09-20 21:46:40+00:00
langchain-ai/langchain,langchain-ai/langchain,121894034,v0.0.296,v0.0.296,2023-09-20 15:32:24+00:00
langchain-ai/langchain,langchain-ai/langchain,121725655,v0.0.295,v0.0.295,2023-09-19 15:24:17+00:00
langchain-ai/langchain,langchain-ai/langchain,121608263,v0.0.294,v0.0.294,2023-09-18 23:05:04+00:00
langchain-ai/langchain,langchain-ai/langchain,121558031,v0.0.293,v0.0.293,2023-09-18 15:42:32+00:00
langchain-ai/langchain,langchain-ai/langchain,121334215,v0.0.292,v0.0.292,2023-09-15 16:53:06+00:00
langchain-ai/langchain,langchain-ai/langchain,121222865,v0.0.291,v0.0.291,2023-09-14 22:07:49+00:00
langchain-ai/langchain,langchain-ai/langchain,121220584,v0.0.290,v0.0.290,2023-09-14 21:44:49+00:00
langchain-ai/langchain,langchain-ai/langchain,121167312,v0.0.289,v0.0.289,2023-09-14 15:54:49+00:00
langchain-ai/langchain,langchain-ai/langchain,121011669,v0.0.288,v0.0.288,2023-09-13 18:23:52+00:00
langchain-ai/langchain,langchain-ai/langchain,120862602,v0.0.287,v0.0.287,2023-09-12 20:42:14+00:00
langchain-ai/langchain,langchain-ai/langchain,120653658,v0.0.286,v0.0.286,2023-09-11 14:28:32+00:00
langchain-ai/langchain,langchain-ai/langchain,120451242,v0.0.285,v0.0.285,2023-09-08 15:27:54+00:00
langchain-ai/langchain,langchain-ai/langchain,120309383,v0.0.284,v0.0.284,2023-09-07 15:46:30+00:00
langchain-ai/langchain,langchain-ai/langchain,120130501,v0.0.283,v0.0.283,2023-09-06 14:34:18+00:00
langchain-ai/langchain,langchain-ai/langchain,119837549,v0.0.281,v0.0.281,2023-09-04 15:52:44+00:00
langchain-ai/langchain,langchain-ai/langchain,119619360,v0.0.279,v0.0.279,2023-09-01 15:50:20+00:00
langchain-ai/langchain,langchain-ai/langchain,119476239,v0.0.278,v0.0.278,2023-08-31 16:26:39+00:00
langchain-ai/langchain,langchain-ai/langchain,119291333,v0.0.277,v0.0.277,2023-08-30 15:30:46+00:00
langchain-ai/langchain,langchain-ai/langchain,119093841,v0.0.276,v0.0.276,2023-08-29 15:01:39+00:00
langchain-ai/langchain,langchain-ai/langchain,118957861,v0.0.275,v0.0.275,2023-08-28 16:41:03+00:00
langchain-ai/langchain,langchain-ai/langchain,118816973,v0.0.274,v0.0.274,2023-08-26 19:17:28+00:00
langchain-ai/langchain,langchain-ai/langchain,118691600,v0.0.273,v0.0.273,2023-08-25 10:06:08+00:00
langchain-ai/langchain,langchain-ai/langchain,118574740,v0.0.272,v0.0.272,2023-08-24 14:47:31+00:00
langchain-ai/langchain,langchain-ai/langchain,118230765,v0.0.271,v0.0.271,2023-08-22 15:39:55+00:00
langchain-ai/langchain,langchain-ai/langchain,118052692,v0.0.270,v0.0.270,2023-08-21 17:19:26+00:00
langchain-ai/langchain,langchain-ai/langchain,118040482,v0.0.269,v0.0.269,2023-08-21 15:34:54+00:00
langchain-ai/langchain,langchain-ai/langchain,117787175,v0.0.268,v0.0.268,2023-08-18 15:47:17+00:00
langchain-ai/langchain,langchain-ai/langchain,117647331,v0.0.267,v0.0.267,2023-08-17 15:47:57+00:00
langchain-ai/langchain,langchain-ai/langchain,117413446,v0.0.266,v0.0.266,2023-08-16 08:13:59+00:00
langchain-ai/langchain,langchain-ai/langchain,117317480,v0.0.265,v0.0.265,2023-08-15 14:22:12+00:00
langchain-ai/langchain,langchain-ai/langchain,117179329,v0.0.264,v0.0.264,2023-08-14 15:15:22+00:00
langchain-ai/langchain,langchain-ai/langchain,116783545,v0.0.263,v0.0.263,2023-08-12 19:37:29+00:00
langchain-ai/langchain,langchain-ai/langchain,116035139,v0.0.262,v0.0.262,2023-08-11 08:29:47+00:00
langchain-ai/langchain,langchain-ai/langchain,115944865,v0.0.261,v0.0.261,2023-08-10 15:00:08+00:00
langchain-ai/langchain,langchain-ai/langchain,115823731,v0.0.260,v0.0.260,2023-08-09 20:41:28+00:00
langchain-ai/langchain,langchain-ai/langchain,115715331,v0.0.259,v0.0.259,2023-08-09 07:08:41+00:00
langchain-ai/langchain,langchain-ai/langchain,115666817,v0.0.258,v0.0.258,2023-08-08 19:55:35+00:00
langchain-ai/langchain,langchain-ai/langchain,115575015,v0.0.257,v0.0.257,2023-08-08 08:17:10+00:00
langchain-ai/langchain,langchain-ai/langchain,115484586,v0.0.256,v0.0.256,2023-08-07 15:29:50+00:00
langchain-ai/langchain,langchain-ai/langchain,115472382,v0.0.255,v0.0.255,2023-08-07 14:26:18+00:00
langchain-ai/langchain,langchain-ai/langchain,115384796,v0.0.254,v0.0.254,2023-08-06 18:35:34+00:00
langchain-ai/langchain,langchain-ai/langchain,115323819,v0.0.253,v0.0.253,2023-08-05 17:58:07+00:00
langchain-ai/langchain,langchain-ai/langchain,115131848,v0.0.252,v0.0.252,2023-08-04 15:23:04+00:00
langchain-ai/langchain,langchain-ai/langchain,114968482,v0.0.251,v0.0.251,2023-08-03 13:29:30+00:00
langchain-ai/langchain,langchain-ai/langchain,114834998,v0.0.250,v0.0.250,2023-08-02 14:48:16+00:00
langchain-ai/langchain,langchain-ai/langchain,114612797,v0.0.249,v0.0.249,2023-08-01 08:20:50+00:00
langchain-ai/langchain,langchain-ai/langchain,114499885,v0.0.248,v0.0.248,2023-07-31 14:15:21+00:00
langchain-ai/langchain,langchain-ai/langchain,114067228,v0.0.247,v0.0.247,2023-07-29 00:17:36+00:00
langchain-ai/langchain,langchain-ai/langchain,113832486,v0.0.245,v0.0.245,2023-07-27 13:53:59+00:00
langchain-ai/langchain,langchain-ai/langchain,113763592,v0.0.5,v0.0.5,2023-07-27 04:47:01+00:00
langchain-ai/langchain,langchain-ai/langchain,113718172,v0.0.244,v0.0.244,2023-07-26 18:59:10+00:00
langchain-ai/langchain,langchain-ai/langchain,113663816,v0.0.243,v0.0.243,2023-07-26 12:42:42+00:00
langchain-ai/langchain,langchain-ai/langchain,113663793,v0.0.4,v0.0.4,2023-07-26 12:42:33+00:00
langchain-ai/langchain,langchain-ai/langchain,113516896,v0.0.242,v0.0.242,2023-07-25 15:02:17+00:00
langchain-ai/langchain,langchain-ai/langchain,113228977,v0.0.2,v0.0.2,2023-07-23 16:24:49+00:00
langchain-ai/langchain,langchain-ai/langchain,113174356,v0.0.240rc4,v0.0.240rc4,2023-07-22 01:45:18+00:00
langchain-ai/langchain,langchain-ai/langchain,113192910,v0.0.240,v0.0.240,2023-07-22 15:48:57+00:00
langchain-ai/langchain,langchain-ai/langchain,113174368,v0.0.1rc4,v0.0.1rc4,2023-07-22 01:45:31+00:00
langchain-ai/langchain,langchain-ai/langchain,113192911,v0.0.1,v0.0.1,2023-07-22 15:49:01+00:00
langchain-ai/langchain,langchain-ai/langchain,113167792,v0.0.240rc1,v0.0.240rc1,2023-07-21 22:19:20+00:00
langchain-ai/langchain,langchain-ai/langchain,113162953,v0.0.240rc0,v0.0.240rc0,2023-07-21 21:03:33+00:00
langchain-ai/langchain,langchain-ai/langchain,113120768,v0.0.239,v0.0.239,2023-07-21 14:31:53+00:00
langchain-ai/langchain,langchain-ai/langchain,113174094,v0.0.1rc3,v0.0.1rc3,2023-07-22 01:34:16+00:00
langchain-ai/langchain,langchain-ai/langchain,113166295,v0.0.1rc2,v0.0.1rc2,2023-07-21 21:53:12+00:00
langchain-ai/langchain,langchain-ai/langchain,113165835,v0.0.1rc1,v0.0.1rc1,2023-07-21 21:44:35+00:00
langchain-ai/langchain,langchain-ai/langchain,113162962,v0.0.1rc0,v0.0.1rc0,2023-07-21 21:03:39+00:00
langchain-ai/langchain,langchain-ai/langchain,112996087,v0.0.238,v0.0.238,2023-07-20 16:21:54+00:00
langchain-ai/langchain,langchain-ai/langchain,112849816,v0.0.237,v0.0.237,2023-07-19 17:30:20+00:00
langchain-ai/langchain,langchain-ai/langchain,112828143,v0.0.236,v0.0.236,2023-07-19 14:52:27+00:00
langchain-ai/langchain,langchain-ai/langchain,112527181,v0.0.235,v0.0.235,2023-07-17 16:38:10+00:00
langchain-ai/langchain,langchain-ai/langchain,112373880,v0.0.234,v0.0.234,2023-07-15 14:53:09+00:00
langchain-ai/langchain,langchain-ai/langchain,112263104,v0.0.233,v0.0.233,2023-07-14 14:40:47+00:00
langchain-ai/langchain,langchain-ai/langchain,112123425,v0.0.232,v0.0.232,2023-07-13 14:33:25+00:00
langchain-ai/langchain,langchain-ai/langchain,111965205,v0.0.231,v0.0.231,2023-07-12 14:43:46+00:00
langchain-ai/langchain,langchain-ai/langchain,111815576,v0.0.230,v0.0.230,2023-07-11 15:24:46+00:00
langchain-ai/langchain,langchain-ai/langchain,111595172,v0.0.229,v0.0.229,2023-07-10 08:40:02+00:00
langchain-ai/langchain,langchain-ai/langchain,111489820,v0.0.228,v0.0.228,2023-07-08 07:05:54+00:00
langchain-ai/langchain,langchain-ai/langchain,111432943,v0.0.227,v0.0.227,2023-07-07 15:55:23+00:00
langchain-ai/langchain,langchain-ai/langchain,111389479,v0.0.226,v0.0.226,2023-07-07 09:59:52+00:00
langchain-ai/langchain,langchain-ai/langchain,111190312,v0.0.225,v0.0.225,2023-07-06 01:22:51+00:00
langchain-ai/langchain,langchain-ai/langchain,111129523,v0.0.224,v0.0.224,2023-07-05 14:42:03+00:00
langchain-ai/langchain,langchain-ai/langchain,111029852,v0.0.223,v0.0.223,2023-07-04 20:14:18+00:00
langchain-ai/langchain,langchain-ai/langchain,110889242,v0.0.222,v0.0.222,2023-07-03 16:04:29+00:00
langchain-ai/langchain,langchain-ai/langchain,110781252,v0.0.221,v0.0.221,2023-07-02 14:32:48+00:00
langchain-ai/langchain,langchain-ai/langchain,110505211,v0.0.220,v0.0.220,2023-06-30 13:52:43+00:00
langchain-ai/langchain,langchain-ai/langchain,110313100,v0.0.219,v0.0.219,2023-06-29 06:49:23+00:00
langchain-ai/langchain,langchain-ai/langchain,110161167,v0.0.218,v0.0.218,2023-06-28 06:37:21+00:00
langchain-ai/langchain,langchain-ai/langchain,110095441,v0.0.217,v0.0.217,2023-06-27 16:40:28+00:00
langchain-ai/langchain,langchain-ai/langchain,109942353,v0.0.216,v0.0.216,2023-06-26 16:46:57+00:00
langchain-ai/langchain,langchain-ai/langchain,109821720,v0.0.215,v0.0.215,2023-06-25 15:53:34+00:00
langchain-ai/langchain,langchain-ai/langchain,109791403,v0.0.214,v0.0.214,2023-06-24 21:23:46+00:00
langchain-ai/langchain,langchain-ai/langchain,109788726,v0.0.213,v0.0.213,2023-06-24 18:57:12+00:00
langchain-ai/langchain,langchain-ai/langchain,109746602,v0.0.212,v0.0.212,2023-06-23 20:48:35+00:00
langchain-ai/langchain,langchain-ai/langchain,109730177,v0.0.211,v0.0.211,2023-06-23 18:14:46+00:00
langchain-ai/langchain,langchain-ai/langchain,109718764,v0.0.210,v0.0.210,2023-06-23 16:38:28+00:00
langchain-ai/langchain,langchain-ai/langchain,109567603,v0.0.209,v0.0.209,2023-06-22 15:18:55+00:00
langchain-ai/langchain,langchain-ai/langchain,109389748,v0.0.208,v0.0.208,2023-06-21 14:33:09+00:00
langchain-ai/langchain,langchain-ai/langchain,109261492,v0.0.207,v0.0.207,2023-06-20 17:15:14+00:00
langchain-ai/langchain,langchain-ai/langchain,109174044,v0.0.206,v0.0.206,2023-06-20 06:05:40+00:00
langchain-ai/langchain,langchain-ai/langchain,109043076,v0.0.205,v0.0.205,2023-06-19 06:22:09+00:00
langchain-ai/langchain,langchain-ai/langchain,109028749,v0.0.204,v0.0.204,2023-06-19 01:39:32+00:00
langchain-ai/langchain,langchain-ai/langchain,109012564,v0.0.203,v0.0.203,2023-06-18 16:21:19+00:00
langchain-ai/langchain,langchain-ai/langchain,108877990,v0.0.202,v0.0.202,2023-06-16 13:54:00+00:00
langchain-ai/langchain,langchain-ai/langchain,108752787,v0.0.201,v0.0.201,2023-06-15 15:29:26+00:00
langchain-ai/langchain,langchain-ai/langchain,108465303,v0.0.200,v0.0.200,2023-06-14 02:34:31+00:00
langchain-ai/langchain,langchain-ai/langchain,108420778,v0.0.199,v0.0.199,2023-06-13 17:52:09+00:00
langchain-ai/langchain,langchain-ai/langchain,108166312,v0.0.198,v0.0.198,2023-06-12 04:33:18+00:00
langchain-ai/langchain,langchain-ai/langchain,108145476,v0.0.197,v0.0.197,2023-06-11 17:15:27+00:00
langchain-ai/langchain,langchain-ai/langchain,108112280,v0.0.196,v0.0.196,2023-06-10 16:07:09+00:00
langchain-ai/langchain,langchain-ai/langchain,108004014,v0.0.195,v0.0.195,2023-06-09 16:19:13+00:00
langchain-ai/langchain,langchain-ai/langchain,107782771,v0.0.194,v0.0.194,2023-06-08 05:48:19+00:00
langchain-ai/langchain,langchain-ai/langchain,107685596,v0.0.193,v0.0.193,2023-06-07 14:39:34+00:00
